2	Swift	GRB 130122A	2013-01-23 02:28:02	2013-01-23 03:07:31	194.213	58.996	2013
2	Swift	SN2005DE-HOST	2013-01-23 03:07:36	2013-01-23 03:12:00	270.626	26.099	2013
2	Swift	Tycho SNR	2013-01-23 03:12:02	2013-01-23 03:15:57	6.347	64.138	2013
2	Swift	Tycho SNR	2013-01-23 03:16:02	2013-01-23 03:26:58	6.323	64.135	2013
2	Swift	XMMSL1_J061926.7-655308	2013-01-23 03:27:02	2013-01-23 03:48:58	94.779	-65.851	2013
2	Swift	GRB 130122A	2013-01-23 04:06:02	2013-01-23 04:17:59	194.214	59.005	2013
2	Swift	IGR J16465-4507	2013-01-23 04:18:02	2013-01-23 04:36:59	251.722	-45.106	2013
2	Swift	GRB 130122A	2013-01-23 04:37:02	2013-01-23 04:43:39	194.206	59.02	2013
2	Swift	PSR J2156+2618	2013-01-23 04:43:44	2013-01-23 05:01:01	329.137	26.379	2013
2	Swift	RX J0520.5-6932	2013-01-23 05:01:02	2013-01-23 05:29:58	80.046	-69.475	2013
2	Swift	WR52	2013-01-23 05:30:02	2013-01-23 05:33:57	199.649	-58.026	2013
2	Swift	WR52	2013-01-23 05:34:02	2013-01-23 05:35:38	199.673	-58.03	2013
2	Swift	GRB 130122A	2013-01-23 05:35:41	2013-01-23 06:10:58	194.25	59.014	2013
2	Swift	Tycho SNR	2013-01-23 06:11:02	2013-01-23 06:15:01	6.378	64.149	2013
2	Swift	Tycho SNR	2013-01-23 06:15:02	2013-01-23 06:37:03	6.318	64.133	2013
2	Swift	BB Dor	2013-01-23 06:37:03	2013-01-23 07:06:58	82.32	-58.87	2013
2	Swift	WR52	2013-01-23 07:07:02	2013-01-23 07:10:57	199.648	-58.012	2013
2	Swift	WR52	2013-01-23 07:11:02	2013-01-23 07:11:43	199.685	-58.018	2013
2	Swift	GRB 130122A	2013-01-23 07:11:43	2013-01-23 07:55:55	194.241	59.005	2013
2	Swift	BL Lac	2013-01-23 07:56:00	2013-01-23 07:59:59	330.692	42.329	2013
2	Swift	SN1998DH-HOST	2013-01-23 08:00:02	2013-01-23 08:14:58	348.66	4.577	2013
